Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Target
0.5446121518190361,0.08879930180999573,0.6404127727171463,0.7671548726305102,0.2865544077090969,11.271366333925299
0.84274208812218,0.9987575480444183,0.8992823072743599,0.7761919716863057,0.7475079721923769,18.24330710105035
0.8958564257212218,0.43807281684762,0.6913579040306663,0.9793627201892939,0.24070082371300505,21.222443664477467
0.7948113035416484,0.5026370931051921,0.5769038846263591,0.4925176938188639,0.1952429877980445,16.485357803602348
0.9082658859666537,0.23956189066697242,0.1448948720912231,0.489452760277563,0.9856504541106007,17.351460486035634
0.19906841057226876,0.944342877783241,0.38591797759602275,0.6908988872276309,0.7881529786145868,15.011722517286733
0.5059728886850094,0.4880655760578936,0.3624959787241744,0.37497383614876256,0.43113367825065585,13.885451595358095
0.9440412782809274,0.3962772624917006,0.6938633423283945,0.4893227474751214,0.5125762159242117,17.77447475351317
0.8253084024229824,0.12594064104750058,0.9030975070493097,0.8642306022615571,0.46458276443924607,16.388509060933448
0.3356092442409013,0.7651065916331309,0.43276708170819367,0.4841844983225968,0.6481021272610714,16.157639376557633
0.47928510469983276,0.7421113599114321,0.2186324808328537,0.11300754809027136,0.6459672550239423,16.24903692711876
0.5632333087435071,0.3300708004491545,0.4298519782898518,0.610183010836817,0.9088513778823216,16.732339069980213
0.6561497145031654,0.8549256565110712,0.25267962773934904,0.32719160582891293,0.53712074828674,18.297517866301167
0.9905151154502125,0.509228813848111,0.11585203830136759,0.4704712510750304,0.18232876255507124,18.571794633914482
0.9048894713874821,0.8381149635430941,0.23217298530830788,0.5193902359440692,0.6591486354289616,15.500357812664802
0.8216368977104717,0.4592651971732139,0.3577982653254418,0.4942124472502999,0.8282492524372184,18.95754412971405
0.7718631310005108,0.3925707204031583,0.6631020350451691,0.7206842502713152,0.29691733167738155,18.93605748433191
0.700188259294053,0.5477399094691369,0.6095685338984641,0.09106618208218098,0.4739197609111919,13.154295400747737
0.09299063982313216,0.5882022669483905,0.48097288988612374,0.6423255259052274,0.06485359448296835,10.364436192287428
0.9661780248345367,0.821031947096431,0.2044834611958235,0.18616503574607024,0.12566114557958274,10.462087091644277
0.41115663795530666,0.23433179196600795,0.5142471142828586,0.7974644903726232,0.8324923700561442,14.897496683564503
0.04373907230894736,0.12300329512374564,0.5586423964504253,0.34316735317265823,0.729173487549448,7.129084392052652
0.07415910577403073,0.8914538731447493,0.8476811979622166,0.9925898759338447,0.6793934881124261,17.502298703128787
0.46413118779765605,0.6413244410671577,0.37306214685843897,0.6363262260197279,0.7200989956256877,18.957829436036953
0.195863004825516,0.7678668026717566,0.31471208345074575,0.34271817902689883,0.25215396210011265,12.024969446246988
0.22748160369353998,0.1661849996097492,0.3327294765103791,0.9399243728857088,0.3430267125900244,10.66817678008948
0.5880927915139572,0.7562949238603938,0.4133125614011103,0.42023263280146006,0.08828249858491644,13.28504273751272
0.7792067402682286,0.5428681399782135,0.25912010427142285,0.35475517112975774,0.8940054147313161,19.816033453861557
0.02664529116386738,0.6568288121363502,0.07876951391490128,0.25122551931232295,0.7219133493118358,9.320435629743764
0.374104891122082,0.5427232987049767,0.851244383363585,0.3339994199500148,0.14225724497081538,12.280932829736775
0.01620039733946721,0.8183804247795352,0.04013885908536652,0.8899133763628625,0.9919627472386433,16.63459801520256
0.5469090192652281,0.7636486339125541,0.575466888852987,0.8262913649373523,0.12756854721543132,19.792695077648077
0.9740681163997013,0.9358788632431999,0.641934139765721,0.018507374850401326,0.7485349762065718,8.044085561366145
0.09083818106141417,0.12893730541981718,0.2396098320282053,0.8595277052474898,0.9246125323329719,15.797355779581082
0.9648688076336419,0.1830697205291727,0.11542121669674532,0.3870993454099304,0.39381054694527584,13.210772411070565
0.6115886778637267,0.6875567410688029,0.038316566041330824,0.2917193238773741,0.9093375737908073,22.19552212400831
0.40348286621239704,0.13401522845064073,0.028782676313338973,0.755137255673619,0.6203095513534647,16.993018752336162
0.8841048087996912,0.46066261507113504,0.12705322329166635,0.21296558809158206,0.5398505631303454,15.824376973728393
0.7244223402693151,0.40381100524749924,0.2147445024083574,0.3559683908322365,0.284104149227433,13.517939510791841
0.033767935684587025,0.23449155399649912,0.025756391740577977,0.4568745219910437,0.3258797605550854,11.588693620338436
0.25629237536921756,0.1904134960249102,0.6699534908592181,0.00040154402533987277,0.8058911691968542,7.455444309236575
0.5783869170064091,0.27416066655980587,0.0794193689889866,0.08565824959643054,0.8941908746641183,12.20984479014096
0.3308111148822148,0.564951565619069,0.18335529467418454,0.5633813206269976,0.6543653655765883,17.353918765881474
0.15772031708324974,0.6276247009230531,0.9008369802823235,0.7183602189143816,0.3485466516033776,13.805460949171362
0.6997130771543372,0.24627073410317324,0.903407755862793,0.104371458082829,0.9826882395913257,14.087555330132027
0.36319379261233,0.2490928544567138,0.5728968616834146,0.8817116471665708,0.5205653961413648,14.318569957972988
0.7628782111600385,0.1899764622638127,0.22812402526733655,0.957305639376168,0.10539591202372756,17.138461041866464
0.3941133835127284,0.59850341405168,0.37410573731650554,0.37494771723866394,0.1330866391727974,12.638887382214321
0.6391151283898032,0.2114130157759041,0.745220126691518,0.6462633770407274,0.9232892682362864,18.72941992247005
0.8033775714379212,0.4394918664781392,0.14708599227038688,0.10029696692788925,0.29794045872903907,13.156433716055114
0.07401999025589412,0.23623149530988785,0.05770046949104435,0.6186119598898069,0.7957176014661004,14.747428721779851
0.2769982800140547,0.3296778953853374,0.8434812248470439,0.05225115712262063,0.9276203314574386,9.091304457459598
0.8869339297092035,0.45302401360120637,0.7716407371953017,0.8430434366717035,0.7108756275835424,21.423873561890296
0.20399460360938737,0.8264646094921829,0.5576886911854527,0.05461030321346905,0.9718453013254846,10.707594930174437
0.8940937735563851,0.057591828749848584,0.16907180255676502,0.7545971985577923,0.6888931080324473,14.992182103179156
0.6783265550578801,0.9313305164158708,0.23221091024274054,0.08696536551614964,0.9797588940160105,15.38788955392576
0.3533522280260528,0.5836561118508721,0.07773463696498484,0.9743948076661665,0.9862107444796029,22.549318433711875
0.776056568006644,0.3475529390761123,0.5253538399331118,0.14663327367232004,0.023646801070180357,7.5113862180121815
0.5703125078265039,0.053576559607407925,0.14049900979551733,0.6225493962131138,0.2078238414588358,11.615339930609522
0.6804043667388696,0.23563395705047985,0.27052029168765324,0.09130170660673231,0.1923922635931793,7.3834134662796975
0.32765502992164286,0.3198359232919671,0.3264943276632516,0.6729641731118157,0.5308079280904162,14.500268766662808
0.9068326048570984,0.08740188589295228,0.41146606625085225,0.46537411874865897,0.4408743162034582,9.948413431905307
0.8919274781260559,0.9404167926325261,0.4471569567717586,0.6563638108010069,0.3904784405261067,14.274456428352675
0.43266010769071683,0.33811577165956275,0.12261922045743845,0.2961171306119089,0.8864360553553905,15.239128467544584
0.05990470100336376,0.22745811047292064,0.2593799952211806,0.38669149463878805,0.8028663723975461,9.52362951456796
0.972619463222973,0.8571179506239017,0.7332756958339769,0.9337476352497319,0.34684330456547374,18.85955009107636
0.5816045461458056,0.4691075575048237,0.5727641184720806,0.008075328772487511,0.06773024297102681,7.817971536883362
0.3595290043775282,0.854288798746826,0.858028606890035,0.902266425423485,0.005463324241878342,19.47744157002358
0.6871728556220472,0.2320543216907468,0.5594846377635744,0.35674519852231346,0.24020152585394983,10.805791553853956
0.3650475666926015,0.432437166716503,0.6231724245321872,0.07442841843851566,0.5036917612374446,9.37851378493892
0.521296047654139,0.9760138232792136,0.12555021476265338,0.016947664889580993,0.770158211757096,20.116610548752334
0.3559574530024977,0.11776216680131879,0.4446262636120777,0.7355533222833047,0.961677794698704,13.837847548959974
0.2949557117226813,0.006975935285060131,0.7676170438976347,0.17843564854119864,0.05245483812386287,4.47909877093331
0.7979467708924225,0.5714485657480787,0.9860985134801991,0.589443220604249,0.05537913414795792,20.48772921199823
0.5466956820721302,0.9024130332861034,0.34395768655768555,0.7330001072226232,0.658661354939767,21.98106349114115
0.9202625979949539,0.8055268624050334,0.1410789215193744,0.7693245039036807,0.9130330980537907,21.698904165929118
0.7288341471223034,0.44136007868562144,0.3386396946864684,0.2934785773590144,0.21147032004974653,14.393582132179125
0.5036870356947338,0.7111111340505746,0.7743603861815881,0.0005099890159435683,0.505027088502294,13.826053403952319
0.798122522470258,0.8527290227591285,0.6391421523725668,0.8113361195358699,0.3508695034798609,18.162094817522366
0.6567940046300318,0.6102489782898048,0.7083589360386612,0.660386440271344,0.1142946811423835,18.262262754042716
0.8506005483015567,0.8034235690981628,0.4880834771971446,0.3814382981490072,0.8313762837143706,16.729444593174104
0.9383297785765186,0.08579108826203652,0.3274763867146231,0.4440647373942519,0.4551853780343833,9.109237096271446
0.3455847928841226,0.6715740633102042,0.319330807161891,0.04136380081930713,0.17386751605401607,8.301047869386972
0.9918870619371684,0.4240501351641408,0.9273665840371063,0.7242714606600036,0.28994291686393403,23.249399404867056
0.10307363665152658,0.33268645823962606,0.16114919428836316,0.7818328164255023,0.7005119896570902,16.45969091850203
0.42292461342686904,0.28672692293351754,0.6777371467749372,0.2460736512382915,0.3842897465472861,9.538240919135971
0.4620816677316233,0.9154826066806725,0.7202719027844153,0.12600617187894125,0.3545399597519473,14.61207766966967
0.011962149701723934,0.11092403910634707,0.6992019292459442,0.06367133306578854,0.8659630648429902,5.345812893763405
0.07749203573489027,0.915321960554062,0.30034980273672396,0.11138323178676113,0.681517078360916,8.216173675368184
0.8754558019076403,0.9101973807965523,0.640025048215213,0.20179279560788044,0.09108077277068172,6.7942381423954
0.8328303767882711,0.9060870604812605,0.012156771477386807,0.6740199190587927,0.05183579911972902,19.060911985196263
0.6003544411868631,0.30486933626930957,0.7922482343100914,0.520959961603718,0.6380521089557307,13.740263367270975
0.3397516286958113,0.030378908344156685,0.1784370062407763,0.7214970765734737,0.5908586063145111,11.105926792020425
0.9468373861374773,0.4995277848929358,0.3377099130255864,0.6466505048868972,0.9162612150932193,22.537178514288588
0.06350546928166523,0.18573106673517725,0.4169584239647742,0.462648367114872,0.4064817003150123,7.4177048322369314
0.3233736240506734,0.08032830418096437,0.027267479939198758,0.11000096039672858,0.0042059212830138915,6.698578699865222
0.7152484260057729,0.8377192431353768,0.4524998508199809,0.7478572189189606,0.3017829717398497,19.528084674277725
0.29992939747306624,0.47430866486843026,0.16802005219267857,0.3547972896563887,0.3999830182935685,11.561285877031564
0.16649066565833048,0.5810944411887535,0.2324300741292159,0.9344006980141283,0.7555905808710746,17.406189212038104
0.48921624868809066,0.3419344935747266,0.9242184348426601,0.024390993110096737,0.5814248948690871,10.158061015533608
0.3978155951222587,0.8619099483043794,0.330851804872645,0.25936582116749485,0.7433154936552713,17.1300055205587
0.04533130204799407,0.3616163412818324,0.7564838490999165,0.3689143733536201,0.7151719526095807,9.427571689626593
0.20788625514602732,0.026532203873819715,0.18143543508979731,0.5830415609696922,0.42142455059249795,10.643843215653117
0.9009634960387638,0.9764827762008709,0.9018383164416711,0.1273720360333609,0.8237242861369873,13.129641181699842
0.9779934237382346,0.994287985761059,0.5556171546824029,0.17014274017715791,0.31610488794089564,2.7267980561885587
0.8962362491461331,0.8067078077450615,0.0036563113446492768,0.3200595641835825,0.4217742419361259,16.9814036836907
0.8303871156439045,0.4443289502357971,0.16917539094941048,0.9548602930190968,0.2662755399264667,23.825016673129294
0.9630179968076062,0.7637014859939389,0.9189520600707842,0.6988330531598115,0.3424485041893569,19.7986577039545
0.45025424614289034,0.9575810150838173,0.3990353176424347,0.8398016066644267,0.18854060574925113,18.617819833388175
0.13062396686929179,0.933954131795238,0.14418946390615306,0.20440377476553617,0.24626572398078572,9.605952867572304
0.7228262592246237,0.9369187011538042,0.7090899782152368,0.3553103667758055,0.6000699616579538,15.685112000744768
0.7202679239473956,0.6872830044131277,0.09575419866335766,0.9225724049058001,0.5684722021568196,25.706076032352104
0.6818786260260554,0.18436688417154234,0.3822970923760016,0.3771075883381082,0.2379366817213978,10.914160585881724
0.24995898123949556,0.6095285097540636,0.5851947853928539,0.36973781087268875,0.4860575419026809,11.720746675332377
0.2604215685346366,0.20439834366207976,0.3556785640309825,0.07436657514968747,0.856742482407258,6.648472449372671
0.7569241566624166,0.6981192458122928,0.5888901203573977,0.697829228491301,0.613586414545251,20.817987371069496
0.24183499495446548,0.07890327258458218,0.024414314822222116,0.25125916346712707,0.0915920341444687,8.01924150908964
0.8256714459794781,0.6977970330625238,0.08223322151060053,0.4182640809025757,0.559301872076827,18.986337261818456
0.4356118578222239,0.6094151036580991,0.6760015609419073,0.695786306423427,0.728965427097881,19.583154530348814
0.5287361347952536,0.7873786035900996,0.7530409963159371,0.9217911043238652,0.2140178672380062,21.175592810300802
0.7736401553995343,0.9205026261336182,0.584937498678237,0.7794233641475729,0.7530996797716337,21.02876130808107
0.881390998636897,0.13144601664821243,0.7974489200763102,0.11914819347259398,0.4080102314975367,9.486802658531172
0.3660005477505206,0.6526296360752237,0.3056640725924573,0.23838569215346816,0.4881452095272655,13.026049709890222
0.6672868540638371,0.8367343340599133,0.35064246462442106,0.2965079902920401,0.3437072171051635,14.524673252865338
0.9927512732519512,0.3874027205942633,0.5938812372144722,0.106636763428817,0.1411804987365669,12.61004802303541
0.9031839149131398,0.9398559588938638,0.1635209511974589,0.852912920264785,0.481722204013301,17.08552007903531
0.49906391493341806,0.5193264920246539,0.7380061462013471,0.6266700536714184,0.25030898834571347,17.01979539697122
0.5102129164781221,0.12784973699346702,0.7389920631562439,0.39688797822491895,0.26292424763214706,8.816368370296855
0.48153955314345087,0.6989550154763854,0.30822490140311076,0.6691058898072861,0.5810720616478187,18.792796221614793
0.5088727403562762,0.5626205012141103,0.6953027106815977,0.49779679703375823,0.4834435984145732,15.220554940218902
0.8203005952826253,0.19042946338976185,0.27161705271496706,0.29575169726353,0.5080805361856736,12.166609239603023
0.19192898688783455,0.24664723633482766,0.7793374372026054,0.37735808456529496,0.0071275028286211795,5.168681590978371
0.38419418492597746,0.43233389987866533,0.9792618656086425,0.08863297474958076,0.9222308698387298,14.727182427690666
0.44789919252306354,0.9505764528988554,0.4675169787807252,0.07860932352631134,0.5519360472466592,14.145946898918249
0.14490175170784914,0.8907754507830942,0.12435822136816377,0.6506979862804624,0.31988596817333814,13.348853967071474
0.31650213991029075,0.7754957516360781,0.9303314331964551,0.35882860691438356,0.8055842491436275,19.149429913629653
0.7566465493523988,0.5824350768882959,0.18659009687316752,0.1882321997690456,0.18424865157267423,16.03995574082702
0.6998286910824209,0.958554007949528,0.5964561063072833,0.6363026718190556,0.8492687504381812,17.483120483095693
0.09465438039363916,0.29669669762808615,0.9266213485719222,0.42912331778188817,0.9388696739093144,13.690795658359574
0.6327151243009916,0.8340069130733858,0.17111133333742967,0.9308730929145203,0.5306881410624438,24.447637922618775
0.8262577293320691,0.33407721741784724,0.27244644110883165,0.5491556907902392,0.7218531605331123,18.906460578791673
0.8695411688592183,0.7640955865788793,0.24781244290690685,0.036340748316242455,0.10184726514238274,11.57521937070468
0.7722402758932766,0.47321318688439873,0.6177269240617943,0.45632592382239856,0.8940913692578455,17.37581315498985
0.32165512703282007,0.15223095675393428,0.9872011549350138,0.7462462791237681,0.4147868823261813,16.74159960288087
0.35883376183446514,0.8469027284774739,0.7238153094826655,0.9054290137251393,0.9640354557316141,23.016476751645147
0.7053352168113012,0.819711622753325,0.6608312985270522,0.012936892275355993,0.18013702713220625,12.959867437700066
0.18322586690535436,0.5850420481447424,0.4081917817720213,0.6544198355397227,0.9523951740639516,15.456486074371307
0.2101176862323586,0.2840900603188071,0.9204466238957857,0.42714392510997834,0.5869854830067894,11.467600528237181
0.0645401044820354,0.6217501969306781,0.8139034722724935,0.9924483202994093,0.02964007265172286,13.161085954499825
0.12847643192877012,0.47522934921270843,0.9935905973180188,0.14904423026041924,0.5742334536181946,13.307075564712033
0.9964888661768204,0.7728449442346685,0.8772033440940048,0.4143004118309941,0.5021280957856249,15.009389027760125
0.8311954563237969,0.8358608111858811,0.5897929998451251,0.6325076493297723,0.92187592049783,18.449895711587047
0.0007168587065797816,0.9368534300910153,0.1645253723928124,0.2335804342223592,0.26347344569384823,4.501458428392528
0.14693799594601265,0.34192630457806406,0.9092239295496342,0.9113081631625708,0.5753245787430636,17.5771158158959
0.04503549730651868,0.3602371888118352,0.25540644033402415,0.38210339738001764,0.5803405475307568,8.3247312745079
0.2747450324400229,0.5793636173265473,0.058628700422583946,0.1496775055704488,0.7457977034187242,13.475320729366317
0.11975208127261072,0.5435667742951704,0.3145564553194161,0.8788940159242865,0.6975196305881541,16.579890347328018
0.5018981804026647,0.6239070328578965,0.23217855018360511,0.7186953871475389,0.547111319738281,19.678505015287772
0.7231792610922434,0.8322536107155628,0.25461601683453017,0.1919442878630242,0.14530063268115778,12.943836116192147
0.11284054451688441,0.8700249255201656,0.6361056346436186,0.16473089608106173,0.42983125751300255,5.401553977828373
0.24398964337908358,0.9730105547524456,0.3930977246667604,0.8920465551771133,0.6311386259972629,17.389089368455195
0.48235425757781214,0.6257437487451047,0.4025227888323295,0.06763980747890763,0.6108746351964212,12.609862517989752
0.9043597749938572,0.8174078473061094,0.7570481146986254,0.05560552168046062,0.006877962219649314,9.444031579079931
0.869869143225145,0.5210559686322274,0.7151031785570919,0.5565953629235076,0.8115789444508323,20.1835848353486
0.09051989794921322,0.699596452817735,0.7217702773178095,0.17253170068710866,0.028190315496536278,4.88233918887583
0.022881274019683873,0.4311646483110637,0.42672577987339366,0.18554540007795295,0.7840190537712093,6.917388314565642
0.5805315044577366,0.1232964663712478,0.467312378155068,0.9485487173608759,0.4185655981373586,12.53942299316396
0.3105295693420057,0.3604593871067516,0.4731650482340716,0.5616933748514747,0.808708644820744,13.164166605804871
0.43331949023289684,0.5473777534997463,0.06207013670851114,0.08985791800004683,0.829425404186332,15.399263125310156
0.6372191168079177,0.2818052231138938,0.6065938312734143,0.342535069148299,0.6759464706423063,11.200212495403582
0.20727066601845245,0.1452611143748308,0.8307795327869187,0.8624466264552023,0.5279715098083659,13.942718701147559
0.9256145840098308,0.5148297815580215,0.48109988120793934,0.9961040885935457,0.3839299883884766,23.084971956809255
0.6334889518377088,0.4048656242175994,0.46474378429946506,0.8014304062453171,0.33249937267963836,18.02476440535905
0.38500296810510415,0.7644758088301058,0.0685446115267555,0.38375714353538637,0.23532521204611223,16.294793077536234
0.28265181850587207,0.5889818435891958,0.14347724429784026,0.4044831451977754,0.033240324986610115,11.427754436995086
0.8307927228390741,0.9384664626177631,0.8688334727016075,0.868693894898852,0.06372332668871827,18.57153677835829
0.26099381540822797,0.7572587751445204,0.34254726450909,0.05139967293911185,0.3436772858949808,5.920547962475922
0.08940588119920767,0.9981518880550014,0.7550854635716348,0.6214531568282279,0.5877671952278822,12.004555317921403
0.7675834675428291,0.9632044821977501,0.6049954241370428,0.929098860691917,0.6904356945448868,20.61032849331422
0.7053830550004982,0.3789400117449835,0.04159606938712079,0.8534695872917858,0.48772186318116517,23.778461309438896
0.8588785633547259,0.5666530100051513,0.7717423627044433,0.29430515091109866,0.5030587903825815,16.12603282642129
0.9311033093352596,0.5400482415327627,0.18681971353030924,0.5268885607250015,0.7069409940594883,20.090015518363426
0.5484191629935626,0.06646332577627212,0.7665150495325846,0.583713587731364,0.7819599771579592,12.322829814392938
0.7969876547589855,0.5149798106483447,0.13073473945784997,0.21507147146505246,0.6562279904088066,17.61139281352577
0.14052372418008585,0.7344924006110509,0.8649685594304802,0.536349627899556,0.2890497329457792,12.621754936964347
0.762038463389075,0.5245189426558096,0.01316277143189759,0.7362375967151179,0.7322175600528613,27.127799486423974
0.5761604110154803,0.07574640227136686,0.5182564499608501,0.0874670556430418,0.3370559899331138,3.1857725369879786
0.47706674956727246,0.8664151295248242,0.021806793124395596,0.6795541191072888,0.547967796793928,25.24744945196366
